ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,Year,Half,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,ROA,Total_Assets,Total_Revenue,Total_Liabilities,Net_Income,E_Dummy,S_Dummy,G_Dummy
002594,CNE100001526,CN,2022,H2,6.883333333333333,4.1,4.3,3.3658174901427556,493860.646,424060.635,372470.809,16622.448,1,1,1
002594,CNE100001526,CN,2023,H1,8.8,4.233333333333333,4.3,3.3658174901427556,493860.646,424060.635,372470.809,16622.448,1,1,1
002594,CNE100001526,CN,2023,H2,8.8,3.8666666666666667,2.263333333333333,4.420706938778849,679547.67,602315.354,529085.557,30040.811,1,1,0
002594,CNE100001526,CN,2024,H1,9.3,3.7999999999999994,3.5,4.420706938778849,679547.67,602315.354,529085.557,30040.811,1,1,0
601058,CNE1000015F7,CN,2021,H2,2.7,3.1,3.3,5.0164987221915025,26172.936,17164.853,15035.46,1312.965,0,0,0
601058,CNE1000015F7,CN,2022,H1,2.7000000000000006,3.1,2.9,5.0164987221915025,26172.936,17164.853,15035.46,1312.965,0,0,0
601058,CNE1000015F7,CN,2022,H2,2.7000000000000006,2.6333333333333333,2.283333333333333,4.4944299129609355,29632.212,21518.961,16872.109,1331.799,0,0,0
601058,CNE1000015F7,CN,2023,H1,2.7000000000000006,2.7999999999999994,2.733333333333333,4.4944299129609355,29632.212,21518.961,16872.109,1331.799,0,0,0
601058,CNE1000015F7,CN,2023,H2,2.7000000000000006,3.3333333333333335,4.1,9.166347078671189,33725.714,25562.757,18286.636,3091.416,0,0,0
601058,CNE1000015F7,CN,2024,H1,2.7000000000000006,3.6,4.1,9.166347078671189,33725.714,25562.757,18286.636,3091.416,0,1,0
002602,CNE1000015R2,CN,2018,H1,0.01,4.5,5.3,5.746213611388391,16746.036,8013.901,2861.558,962.263,0,1,1
002602,CNE1000015R2,CN,2018,H2,0.01,4.5,5.4,5.746213611388391,16746.036,8013.901,2861.558,962.263,0,1,1
002625,CNE1000018P0,CN,2021,H1,3.2,4.7,3.16,1.8869187862494272,8647.378,619.691,780.376,163.169,0,1,0
002625,CNE1000018P0,CN,2021,H2,3.2000000000000006,4.533333333333333,1.6833333333333333,3.029888757912476,8953.266,844.514,808.376,271.274,0,1,0
601633,CNE1000018V8,CN,2018,H1,3.1,2.7999999999999994,4.133333333333334,3.8345418078235984,175408.02058793,136404.66303867,113279.53781508999,6726.09388372,0,0,1
601633,CNE1000018V8,CN,2018,H2,4.233333333333333,2.4,3.6833333333333336,3.8345418078235984,175408.02058793,136404.66303867,113279.53781508999,6726.09388372,0,0,0
601633,CNE1000018V8,CN,2019,H1,4.8,2.2,2.313333333333333,3.8345418078235984,175408.02058793,136404.66303867,113279.53781508999,6726.09388372,1,0,0
601633,CNE1000018V8,CN,2019,H2,4.8,2.8000000000000003,2.3333333333333335,3.8345418078235984,175408.02058793,136404.66303867,113279.53781508999,6726.09388372,1,0,0
601633,CNE1000018V8,CN,2020,H1,4.8,3.4,1.0533333333333335,3.8345418078235984,175408.02058793,136404.66303867,113279.53781508999,6726.09388372,1,0,0
601633,CNE1000018V8,CN,2020,H2,4.093333333333334,3.733333333333333,1.8699999999999999,3.8345418078235984,175408.02058793,136404.66303867,113279.53781508999,6726.09388372,0,1,0
601633,CNE1000018V8,CN,2021,H1,4.9,3.7999999999999994,3.6333333333333333,3.8345418078235984,175408.02058793,136404.66303867,113279.53781508999,6726.09388372,1,1,0
601633,CNE1000018V8,CN,2021,H2,4.176666666666667,3.65,4.3500000000000005,3.8345418078235984,175408.02058793,136404.66303867,113279.53781508999,6726.09388372,0,1,1
601633,CNE1000018V8,CN,2022,H1,5.1,3.5,4.766666666666667,3.8345418078235984,175408.02058793,136404.66303867,113279.53781508999,6726.09388372,1,1,1
601633,CNE1000018V8,CN,2022,H2,6.083333333333333,3.233333333333333,5.400000000000001,4.459517799991346,185357.30047307,134722.95841618,120141.39235777,8266.04180818,1,0,1
601633,CNE1000018V8,CN,2023,H1,4.533333333333333,2.9,5.400000000000001,4.459517799991346,185357.30047307,134722.95841618,120141.39235777,8266.04180818,0,0,1
601633,CNE1000018V8,CN,2023,H2,5.333333333333333,3.1666666666666665,4.8,3.4886220563004953,201270.28857021,171226.51504926998,132761.50462502,7021.55967984,1,0,1
601633,CNE1000018V8,CN,2024,H1,5.7,3.2999999999999994,5.3,3.4886220563004953,201270.28857021,171226.51504926998,132761.50462502,7021.55967984,1,0,1
601238,CNE100001NQ2,CN,2018,H1,5.900000000000001,3.5,6.233333333333333,8.252094208333071,132119.735,71602.943,54199.053,10902.645,1,1,1
601238,CNE100001NQ2,CN,2018,H2,5.633333333333333,3.3000000000000003,5.066666666666666,8.252094208333071,132119.735,71602.943,54199.053,10902.645,1,0,1
601238,CNE100001NQ2,CN,2019,H1,5.5,3.2000000000000006,4.266666666666667,8.252094208333071,132119.735,71602.943,54199.053,10902.645,1,0,1
601238,CNE100001NQ2,CN,2019,H2,5.616666666666667,3.35,4.016666666666667,4.815922954047263,137409.528,58955.086,54955.307,6617.537,1,0,0
601238,CNE100001NQ2,CN,2020,H1,5.8,3.5,3.9,4.815922954047263,137409.528,58955.086,54955.307,6617.537,1,1,0
601238,CNE100001NQ2,CN,2020,H2,5.966666666666668,3.85,3.783333333333333,4.177555076684342,142806.663,61748.143,56147.059,5965.827,1,1,0
601238,CNE100001NQ2,CN,2021,H1,5.900000000000001,3.9,3.3166666666666664,4.177555076684342,142806.663,61748.143,56147.059,5965.827,1,1,0
601238,CNE100001NQ2,CN,2021,H2,6.233333333333333,3.3166666666666664,3.016666666666667,4.756860211230128,154196.564,73194.943,61601.804,7334.915,1,0,0
601238,CNE100001NQ2,CN,2022,H1,6.3,2.7999999999999994,2.283333333333333,4.756860211230128,154196.564,73194.943,61601.804,7334.915,1,0,0
601238,CNE100001NQ2,CN,2022,H2,6.1000000000000005,2.483333333333333,0.665,4.24595320636225,190020.747,108549.615,67772.458,8068.192,1,0,0
601238,CNE100001NQ2,CN,2023,H1,5.599999999999999,2.9,0.03,4.24595320636225,190020.747,108549.615,67772.458,8068.192,1,0,0
601238,CNE100001NQ2,CN,2023,H2,6.25,2.75,1.4733333333333334,2.027934765299094,218394.747,128526.542,93994.959,4428.903,1,0,0
601238,CNE100001NQ2,CN,2024,H1,6.900000000000001,2.6,3.0,2.027934765299094,218394.747,128526.542,93994.959,4428.903,1,0,0
1958,CNE100001TJ4,CN,2018,H2,5.2,3.1,5.06,2.509656399067097,172034.108,151920.39,102796.327,4317.465,1,0,1
1958,CNE100001TJ4,CN,2019,H1,5.2,3.1,0.6916666666666668,2.509656399067097,172034.108,151920.39,102796.327,4317.465,1,0,0
1958,CNE100001TJ4,CN,2019,H2,5.6000000000000005,4.633333333333334,3.966666666666667,2.055099211081035,193211.986,174632.722,120584.786,3970.698,1,1,0
1958,CNE100001TJ4,CN,2020,H1,0.06,5.400000000000001,3.7999999999999994,2.055099211081035,193211.986,174632.722,120584.786,3970.698,0,1,0
1958,CNE100001TJ4,CN,2020,H2,1.0833333333333333,5.633333333333333,0.22499999999999998,0.9895614463125729,193703.08,176973.004,120109.137,1916.811,0,1,0
300432,CNE100001YV9,CN,2022,H1,3.8,4.2,3.38,7.641103335405592,5222.963,2607.27,2691.31,399.092,0,1,0
300432,CNE100001YV9,CN,2022,H2,3.7999999999999994,3.2000000000000006,3.716666666666667,7.7423629120941095,8333.412,7284.15,3503.372,645.203,0,0,0
300432,CNE100001YV9,CN,2023,H1,3.7999999999999994,3.2000000000000006,3.8833333333333333,7.7423629120941095,8333.412,7284.15,3503.372,645.203,0,0,0
300432,CNE100001YV9,CN,2023,H2,3.7999999999999994,3.2000000000000006,3.9,-5.962048099329057,9102.996,5704.799,5087.802,-542.725,0,0,0
601689,CNE1000023J3,CN,2020,H2,2.9,3.6800000000000006,1.65,5.18521771235195,12115.229,6293.918,4297.147,628.201,0,1,0
601689,CNE1000023J3,CN,2021,H1,2.9,3.6,2.85,5.18521771235195,12115.229,6293.918,4297.147,628.201,0,1,0
601689,CNE1000023J3,CN,2021,H2,2.9,3.3666666666666667,2.8333333333333335,5.444900261434473,18682.693,11017.001,8062.267,1017.254,0,0,0
601689,CNE1000023J3,CN,2022,H1,2.9,3.2000000000000006,2.966666666666667,5.444900261434473,18682.693,11017.001,8062.267,1017.254,0,0,0
601689,CNE1000023J3,CN,2022,H2,2.9,1.8,3.5,6.180021461911613,27510.131,15339.542,15350.227,1700.132,0,0,0
601689,CNE1000023J3,CN,2023,H1,2.9,0.6066666666666667,3.5,6.180021461911613,27510.131,15339.542,15350.227,1700.132,0,0,0
601689,CNE1000023J3,CN,2023,H2,2.9,0.01,3.5,6.989463782489638,30769.771,18728.035,16955.468,2150.642,0,0,0
601689,CNE1000023J3,CN,2024,H1,2.9,0.2733333333333334,3.5666666666666664,6.989463782489638,30769.771,18728.035,16955.468,2150.642,0,0,0
601127,CNE1000028B9,CN,2021,H2,5.9,3.6,2.1500000000000004,-5.695474474910336,32023.864,15924.31,24294.52,-1823.911,1,1,0
601127,CNE1000028B9,CN,2022,H1,5.900000000000001,3.6,2.0833333333333335,-5.695474474910336,32023.864,15924.31,24294.52,-1823.911,1,1,0
601127,CNE1000028B9,CN,2022,H2,6.066666666666666,2.4166666666666665,2.4,-8.144659655141947,47047.589,32967.306,37245.114,-3831.866,1,0,0
601127,CNE1000028B9,CN,2023,H1,6.1499999999999995,2.4,2.4,-8.144659655141947,47047.589,32967.306,37245.114,-3831.866,1,0,0
601127,CNE1000028B9,CN,2023,H2,6.2,2.4,2.0666666666666664,-4.780374138805574,51244.671,34644.781,44044.725,-2449.687,1,0,0
601127,CNE1000028B9,CN,2024,H1,6.2,2.4,1.8999999999999997,-4.780374138805574,51244.671,34644.781,44044.725,-2449.687,1,0,0
601966,CNE100002GM3,CN,2018,H1,3.7,0.04,3.9,4.579520787883349,25793.463,15147.029,15777.928,1181.217,0,0,0
601966,CNE100002GM3,CN,2018,H2,3.7000000000000006,0.7000000000000001,2.763333333333333,4.579520787883349,25793.463,15147.029,15777.928,1181.217,0,0,0
601966,CNE100002GM3,CN,2019,H1,3.7000000000000006,1.97,4.483333333333333,4.579520787883349,25793.463,15147.029,15777.928,1181.217,0,0,1
601966,CNE100002GM3,CN,2019,H2,3.5500000000000003,3.9,5.3,6.274966010973852,26580.638,17007.6,15549.077,1667.926,0,1,1
601966,CNE100002GM3,CN,2020,H1,3.4,3.9,5.2,6.274966010973852,26580.638,17007.6,15549.077,1667.926,0,1,1
601966,CNE100002GM3,CN,2020,H2,3.3333333333333335,4.1000000000000005,4.038333333333333,7.578563360949052,29298.772,18115.639,12786.572,2220.426,0,1,0
601966,CNE100002GM3,CN,2021,H1,3.2999999999999994,4.2,0.7083333333333334,7.578563360949052,29298.772,18115.639,12786.572,2220.426,0,1,0
601966,CNE100002GM3,CN,2021,H2,3.2999999999999994,4.2,2.4133333333333336,2.3103050074681737,34138.869,18276.203,17750.632,788.712,0,1,0
601966,CNE100002GM3,CN,2022,H1,3.2999999999999994,3.6666666666666665,3.6833333333333336,2.3103050074681737,34138.869,18276.203,17750.632,788.712,0,1,0
601966,CNE100002GM3,CN,2022,H2,3.2999999999999994,0.03,3.9,0.7800957284303733,37382.207,17005.886,18134.162,291.617,0,0,0
601966,CNE100002GM3,CN,2023,H1,3.2999999999999994,0.03,3.9,0.7800957284303733,37382.207,17005.886,18134.162,291.617,0,0,0
601966,CNE100002GM3,CN,2023,H2,3.5,1.5983333333333334,2.146666666666667,3.209471404150403,43330.344,19865.45,22419.37,1390.675,0,0,0
601966,CNE100002GM3,CN,2024,H1,3.9,3.2999999999999994,0.04,3.209471404150403,43330.344,19865.45,22419.37,1390.675,0,0,0
002850,CNE100002JW6,CN,2022,H1,0.05,3.3600000000000003,3.14,7.392520780084749,7326.486,4459.569,2685.529,541.612,0,0,0
002850,CNE100002JW6,CN,2022,H2,0.05000000000000001,1.8999999999999997,3.2000000000000006,6.357896946931371,14174.231,8644.199,8346.589,901.183,0,0,0
002850,CNE100002JW6,CN,2023,H1,3.6833333333333336,2.1666666666666665,3.3833333333333333,6.357896946931371,14174.231,8644.199,8346.589,901.183,0,0,0
002850,CNE100002JW6,CN,2023,H2,5.5,2.3,3.4,6.972600437048243,17222.355,10500.173,6711.151,1200.846,1,0,0
002850,CNE100002JW6,CN,2024,H1,5.433333333333334,2.3666666666666667,3.4,6.972600437048243,17222.355,10500.173,6711.151,1200.846,1,0,0
603596,CNE1000030Y7,CN,2022,H1,2.1,0.03,2.1,8.070177234578809,6251.771,3416.864,2756.229,504.529,0,0,0
603596,CNE1000030Y7,CN,2022,H2,2.1,1.7,2.4,8.082848868315553,8644.415,5363.864,4077.894,698.715,0,0,0
603596,CNE1000030Y7,CN,2023,H1,2.1,1.7,2.3000000000000003,8.082848868315553,8644.415,5363.864,4077.894,698.715,0,0,0
603596,CNE1000030Y7,CN,2023,H2,3.7999999999999994,2.3,2.1,8.295514140649805,10746.748,7220.791,4692.942,891.498,0,0,0
603596,CNE1000030Y7,CN,2024,H1,3.7999999999999994,2.3,2.1,8.295514140649805,10746.748,7220.791,4692.942,891.498,0,0,0
002920,CNE1000033C7,CN,2021,H2,3.5,3.78,3.2600000000000002,8.204870268163816,10151.556,9298.781,4735.103,832.922,0,1,0
002920,CNE1000033C7,CN,2022,H1,3.5,3.7000000000000006,3.5499999999999994,8.204870268163816,10151.556,9298.781,4735.103,832.922,0,1,0
002920,CNE1000033C7,CN,2022,H2,3.4333333333333336,1.0933333333333335,4.033333333333334,8.605970543542824,13756.101,14364.076,7213.334,1183.846,0,0,0
002920,CNE1000033C7,CN,2023,H1,3.2999999999999994,3.2000000000000006,3.1999999999999997,8.605970543542824,13756.101,14364.076,7213.334,1183.846,0,0,0
002920,CNE1000033C7,CN,2023,H2,4.133333333333333,2.8666666666666667,2.7000000000000006,8.586258553445344,18014.086,21222.38,9953.951,1546.736,0,0,0
002920,CNE1000033C7,CN,2024,H1,4.3,2.7999999999999994,2.7000000000000006,8.586258553445344,18014.086,21222.38,9953.951,1546.736,0,0,0
300750,CNE100003662,CN,2020,H2,4.0280000000000005,2.98,4.388,3.5649310920483193,156618.427,44798.398,87423.711,5583.339,0,0,1
300750,CNE100003662,CN,2021,H1,6.900000000000001,3.1,4.633333333333333,3.5649310920483193,156618.427,44798.398,87423.711,5583.339,1,0,1
300750,CNE100003662,CN,2021,H2,7.033333333333334,1.0866666666666667,4.6000000000000005,5.178106588476554,307666.861,120571.222,215044.686,15931.318,1,0,1
300750,CNE100003662,CN,2022,H1,7.099999999999999,0.03,2.78,5.178106588476554,307666.861,120571.222,215044.686,15931.318,1,0,0
300750,CNE100003662,CN,2022,H2,7.599999999999999,2.4499999999999997,4.95,5.113411054592229,600952.352,312113.922,424043.19,30729.164,1,0,1
300750,CNE100003662,CN,2023,H1,8.1,2.5,5.3,5.113411054592229,600952.352,312113.922,424043.19,30729.164,1,0,1
300750,CNE100003662,CN,2023,H2,2.8466666666666662,3.3333333333333335,5.116666666666666,6.152149214356863,717168.041,400917.045,497284.891,44121.248,0,0,1
300750,CNE100003662,CN,2024,H1,0.07,3.7999999999999994,5.1,6.152149214356863,717168.041,400917.045,497284.891,44121.248,0,1,1
688208,CNE100003RF2,CN,2022,H1,4.2,4.3,3.5200000000000005,10.442549743825072,4201.426,2224.331,1342.548,438.736,0,1,0
688208,CNE100003RF2,CN,2022,H2,4.2,4.3,3.4,1.9495963061366626,5233.545,2229.31,2206.019,102.033,0,1,0
688208,CNE100003RF2,CN,2023,H1,4.2,4.3,3.4,1.9495963061366626,5233.545,2229.31,2206.019,102.033,0,1,0
688208,CNE100003RF2,CN,2023,H2,4.2,4.3,3.6,3.2138757925846653,5576.849,3215.724,2419.386,179.233,0,1,0
603529,CNE1000051B1,CN,2023,H2,8.3,5.2,3.9,9.456258928475378,19892.814,20894.672,12112.741,1881.116,1,1,0
603529,CNE1000051B1,CN,2024,H1,8.3,5.2,3.9,9.456258928475378,19892.814,20894.672,12112.741,1881.116,1,1,0
9863,CNE100005K77,CN,2024,H1,8.5,3.3,5.1,-14.818164018753881,28453.417,16746.689,15955.221,-4216.274,1,0,1
1269,KYG2114R1103,HK,2018,H2,2.3,5.5,5.84,-31.680798530469396,3056.214,1093.83,3844.379,-968.233,0,1,1
1269,KYG2114R1103,HK,2019,H1,2.3166666666666664,5.433333333333334,6.066666666666666,-31.680798530469396,3056.214,1093.83,3844.379,-968.233,0,1,1
1269,KYG2114R1103,HK,2019,H2,2.4,5.1,5.716666666666666,-31.680798530469396,3056.214,1093.83,3844.379,-968.233,0,1,1
1269,KYG2114R1103,HK,2020,H1,2.2166666666666663,5.133333333333333,5.816666666666666,-31.680798530469396,3056.214,1093.83,3844.379,-968.233,0,1,1
1269,KYG2114R1103,HK,2020,H2,0.02,5.3,5.1,-31.680798530469396,3056.214,1093.83,3844.379,-968.233,0,1,1
175,KYG3777B1032,HK,2018,H1,5.8,5.3,2.203333333333333,13.725204999990162,91460.98,106595.133,46086.262,12553.207,1,1,0
175,KYG3777B1032,HK,2018,H2,6.333333333333333,5.166666666666667,2.466666666666667,13.725204999990162,91460.98,106595.133,46086.262,12553.207,1,1,0
175,KYG3777B1032,HK,2019,H1,6.599999999999999,5.1,2.0716666666666668,13.725204999990162,91460.98,106595.133,46086.262,12553.207,1,1,0
175,KYG3777B1032,HK,2019,H2,6.466666666666666,5.2,1.6316666666666666,7.588086522241795,107927.578,97401.248,53003.112,8189.638,1,1,0
175,KYG3777B1032,HK,2020,H1,6.2,5.400000000000001,3.483333333333333,7.588086522241795,107927.578,97401.248,53003.112,8189.638,1,1,0
175,KYG3777B1032,HK,2020,H2,6.3,5.5,1.5999999999999999,4.8698619308816715,110815.729,92113.878,46602.463,5396.573,1,1,0
175,KYG3777B1032,HK,2021,H1,5.400000000000001,5.900000000000001,1.4000000000000001,4.8698619308816715,110815.729,92113.878,46602.463,5396.573,1,1,0
175,KYG3777B1032,HK,2021,H2,5.716666666666666,5.900000000000001,1.3999999999999997,3.513481219833016,134341.404,101611.056,64120.432,4720.06,1,1,0
175,KYG3777B1032,HK,2022,H1,4.1,5.400000000000001,2.4499999999999997,3.513481219833016,134341.404,101611.056,64120.432,4720.06,0,1,0
175,KYG3777B1032,HK,2022,H2,4.166666666666667,5.566666666666666,3.9666666666666663,3.2458950496149477,157826.329,147964.647,81630.514,5122.877,0,1,0
175,KYG3777B1032,HK,2023,H1,4.4,5.966666666666666,4.133333333333333,3.2458950496149477,157826.329,147964.647,81630.514,5122.877,0,1,1
175,KYG3777B1032,HK,2023,H2,4.4,5.8,4.2,2.68226022929113,192597.681,179203.592,107446.183,5165.971,0,1,1
175,KYG3777B1032,HK,2024,H1,6.733333333333333,5.5,3.8666666666666667,2.68226022929113,192597.681,179203.592,107446.183,5165.971,1,1,0
2015,KYG5479M1050,CN,2021,H2,9.6,3.8,2.7,,,,,,1,1,0
2015,KYG5479M1050,CN,2022,H1,9.6,3.7166666666666663,2.7000000000000006,,,,,,1,1,0
2015,KYG5479M1050,CN,2022,H2,9.6,2.9499999999999997,3.4500000000000006,,,,,,1,0,0
2015,KYG5479M1050,CN,2023,H1,9.6,3.4,3.7000000000000006,,,,,,1,0,0
2015,KYG5479M1050,CN,2023,H2,9.1,4.0,5.05,,,,,,1,1,1
2015,KYG5479M1050,CN,2024,H1,8.6,4.6,5.2,,,,,,1,1,1
0425,KYG6145U1094,CN,2018,H1,3.4,3.4233333333333333,1.1583333333333332,7.808111382649911,21268.088,12553.202,7839.382,1660.636,0,1,0
0425,KYG6145U1094,CN,2018,H2,2.4,0.7000000000000001,5.811666666666667,7.808111382649911,21268.088,12553.202,7839.382,1660.636,0,0,1
0425,KYG6145U1094,CN,2019,H1,2.4,0.75,6.883333333333334,7.808111382649911,21268.088,12553.202,7839.382,1660.636,0,0,1
0425,KYG6145U1094,CN,2019,H2,2.4,4.199999999999999,6.125,7.149360214104368,23642.675,13198.189,8898.981,1690.3,0,1,1
0425,KYG6145U1094,CN,2020,H1,2.4,4.1,5.400000000000001,7.149360214104368,23642.675,13198.189,8898.981,1690.3,0,1,1
0425,KYG6145U1094,CN,2020,H2,2.4,3.4233333333333333,5.316666666666666,5.129464383349914,27205.745,12466.858,11892.85,1395.509,0,1,1
0425,KYG6145U1094,CN,2021,H1,2.5,1.3933333333333333,4.883333333333334,5.129464383349914,27205.745,12466.858,11892.85,1395.509,0,0,1
0425,KYG6145U1094,CN,2021,H2,2.816666666666667,4.166666666666667,3.8833333333333333,5.048118991619589,29644.844,13919.269,13089.188,1496.507,0,1,0
0425,KYG6145U1094,CN,2022,H1,3.4,4.483333333333333,3.6,5.048118991619589,29644.844,13919.269,13089.188,1496.507,0,1,0
0425,KYG6145U1094,CN,2022,H2,3.4,3.2999999999999994,6.116666666666667,4.509806785507323,33273.798,17306.393,15575.679,1500.584,0,0,1
0425,KYG6145U1094,CN,2023,H1,3.4,2.966666666666667,5.95,4.509806785507323,33273.798,17306.393,15575.679,1500.584,0,0,1
0425,KYG6145U1094,CN,2023,H2,3.4,2.9,6.066666666666666,5.06888829787149,37547.306,20523.674,18407.427,1903.231,0,0,1
0425,KYG6145U1094,CN,2024,H1,3.633333333333333,2.733333333333333,6.3,5.06888829787149,37547.306,20523.674,18407.427,1903.231,0,0,1
9866,KYG6525F1028,CN,2022,H1,9.6,2.1,2.6666666666666665,,,,,,1,0,0
9866,KYG6525F1028,CN,2022,H2,9.6,2.0500000000000003,2.2933333333333334,,,,,,1,0,0
9866,KYG6525F1028,CN,2023,H1,9.6,2.4666666666666663,3.6,,,,,,1,0,0
9866,KYG6525F1028,CN,2023,H2,9.533333333333333,2.9166666666666665,3.516666666666667,,,,,,1,0,0
9866,KYG6525F1028,CN,2024,H1,9.2,5.5,2.9466666666666668,,,,,,1,1,0
0819,KYG8655K1094,CN,2019,H1,7.400000000000001,1.97,6.3,7.526038694954616,16641.291,34552.09,10868.011,1252.43,1,0,1
0819,KYG8655K1094,CN,2019,H2,7.066666666666667,3.9,6.083333333333333,8.791417940738807,19130.327,40613.555,11843.811,1681.827,1,1,1
0819,KYG8655K1094,CN,2020,H1,6.400000000000001,3.9,6.099999999999999,8.791417940738807,19130.327,40613.555,11843.811,1681.827,1,1,1
0819,KYG8655K1094,CN,2020,H2,6.400000000000001,4.066666666666666,6.166666666666667,10.676183442250112,23200.435,53525.039,13741.146,2476.921,1,1,1
0819,KYG8655K1094,CN,2021,H1,6.400000000000001,4.9,5.516666666666667,10.676183442250112,23200.435,53525.039,13741.146,2476.921,1,1,1
0819,KYG8655K1094,CN,2021,H2,6.400000000000001,4.8500000000000005,5.666666666666667,3.9706595301302325,32738.944,85615.917,17362.012,1299.952,1,1,1
0819,KYG8655K1094,CN,2022,H1,6.400000000000001,4.566666666666666,5.733333333333333,3.9706595301302325,32738.944,85615.917,17362.012,1299.952,1,1,1
0819,KYG8655K1094,CN,2022,H2,6.4,5.8,5.5,4.475753553742865,40135.923,74598.641,22969.749,1796.385,1,1,1
0819,KYG8655K1094,HK,2022,H2,6.4,5.8,5.5,4.475753553742865,40135.923,74598.641,22969.749,1796.385,1,1,1
0819,KYG8655K1094,HK,2023,H1,1.1,5.216666666666666,5.666666666666667,4.475753553742865,40135.923,74598.641,22969.749,1796.385,0,1,1
0819,KYG8655K1094,HK,2023,H2,0.04,5.1,5.7,3.8968960460954896,46750.952,83890.973,28306.329,1821.836,0,1,1
0819,KYG8655K1094,HK,2024,H1,0.04,5.1,5.7,3.8968960460954896,46750.952,83890.973,28306.329,1821.836,0,1,1
868,KYG9828G1082,HK,2018,H1,2.3,5.8,5.6,12.96481343966497,32679.267,16014.49,13977.006,4236.806,0,1,1
868,KYG9828G1082,HK,2018,H2,2.3,5.8,5.5,12.96481343966497,32679.267,16014.49,13977.006,4236.806,0,1,1
868,KYG9828G1082,HK,2019,H1,2.3,4.843333333333333,5.45,12.96481343966497,32679.267,16014.49,13977.006,4236.806,0,1,1
868,KYG9828G1082,HK,2019,H2,2.3,1.0166666666666666,4.966666666666666,12.35106524473319,36254.298,16258.489,15326.872,4477.792,0,0,1
868,KYG9828G1082,HK,2020,H1,2.3,0.06,4.783333333333333,12.35106524473319,36254.298,16258.489,15326.872,4477.792,0,0,1
868,KYG9828G1082,HK,2020,H2,2.3,1.0666666666666667,2.796666666666667,14.249074390015293,45071.089,18615.879,17097.74,6422.213,0,0,0
9868,KYG982AW1003,CN,2021,H2,9.6,2.2150000000000003,2.233333333333333,,,,,,1,0,0
9868,KYG982AW1003,CN,2022,H1,9.6,4.4,2.0666666666666664,,,,,,1,1,0
9868,KYG982AW1003,CN,2022,H2,9.6,2.1649999999999996,3.0666666666666664,,,,,,1,0,0
9868,KYG982AW1003,CN,2023,H1,9.6,4.3,4.116666666666666,,,,,,1,1,0
9868,KYG982AW1003,CN,2023,H2,9.266666666666666,4.433333333333334,5.216666666666667,,,,,,1,1,1
9868,KYG982AW1003,CN,2024,H1,8.6,4.7,6.3,,,,,,1,1,1
1585,KYG9830F1063,CN,2021,H1,9.4,4.4,4.13,5.977571051590703,16016.355,19360.315,12413.512,957.389,1,1,1
1585,KYG9830F1063,CN,2021,H2,9.4,4.2,2.625,7.056418006931545,19407.793,26967.532,14895.394,1369.495,1,1,0
1585,KYG9830F1063,CN,2022,H1,9.35,4.091666666666667,5.15,7.056418006931545,19407.793,26967.532,14895.394,1369.495,1,1,1
1585,KYG9830F1063,CN,2022,H2,9.133333333333333,5.8,5.2,8.660767021233706,24952.686,31059.443,18310.092,2161.094,1,1,1
1585,KYG9830F1063,CN,2023,H1,9.2,6.400000000000001,5.2,8.660767021233706,24952.686,31059.443,18310.092,2161.094,1,1,1
1585,KYG9830F1063,CN,2023,H2,9.066666666666666,5.7,5.1000000000000005,10.28896304293148,25660.098,34762.757,17258.892,2640.158,1,1,1
1585,KYG9830F1063,CN,2024,H1,8.7,4.6,5.1,10.28896304293148,25660.098,34762.757,17258.892,2640.158,1,1,1
L87A,US50202M1027,CN,2021,H1,9.6,3.8,2.75,,,,,,1,1,0
L87A,US50202M1027,CN,2021,H2,9.6,3.8,2.7,,,,,,1,1,0
NIO,US62914V1061,CN,2019,H2,9.6,1.9,3.54,,,,,,1,0,0
NIO,US62914V1061,CN,2020,H1,9.6,1.8999999999999997,2.433333333333333,,,,,,1,0,0
NIO,US62914V1061,CN,2020,H2,9.6,2.2333333333333334,1.5999999999999999,,,,,,1,0,0
NIO,US62914V1061,CN,2021,H1,9.6,2.5,1.1666666666666667,,,,,,1,0,0
NIO,US62914V1061,CN,2021,H2,9.6,2.3000000000000003,0.5883333333333333,,,,,,1,0,0
NIO,US62914V1061,CN,2022,H1,9.6,2.1,2.466666666666667,,,,,,1,0,0
XPEV,US98422D1054,CN,2020,H2,9.6,3.3,1.71,,,,,,1,0,0
XPEV,US98422D1054,CN,2021,H1,9.6,2.7549999999999994,1.9866666666666666,,,,,,1,0,0
